source_url,appointment_id,brand,model,variant,year,km_driven,fuel_type,transmission,body_type,ownership,listing_price_inr,asking_price_lakh,original_price_inr,city,rto,stock_type,scraped_at
https://www.cars24.com/buy-used-tata-punch-2021-cars-patna-14464662778/,14464662778,Tata,PUNCH,CREATIVE  MT,2021,35032,Petrol,Manual,SUV,1,528016.0,5.28,626771.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-tiago-2016-cars-patna-14423579174/,14423579174,Tata,Tiago,XT (O) PETROL,2016,49548,Petrol,Manual,Hatchback,1,297271.0,2.97,311271.0,Patna,BR06,CARS24_OWNED,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-tigor-2024-cars-patna-34822899142/,34822899142,Tata,TIGOR,XZA Plus iCNG ,2024,57115,CNG,Automatic,Sedan,1,735140.0,7.35,963175.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-punch-2022-cars-patna-14480778152/,14480778152,Tata,PUNCH,CREATIVE 1.2 AMT KAZIRANGA EDITION ,2022,12327,Petrol,Automatic,SUV,1,882193.0,8.82,65716.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-safari-2021-cars-patna-14455971198/,14455971198,Tata,Safari,XT PLUS,2021,59303,Diesel,Manual,SUV,2,900000.0,9.0,1400000.0,Patna,BR01,c2c,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-punch-2025-cars-patna-14432391165/,14432391165,Tata,PUNCH,Adventure Plus,2025,6092,Petrol,Manual,SUV,1,675000.0,6.75,700000.0,Patna,BR03,c2c,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-zest-2014-cars-patna-14422475158/,14422475158,Tata,Zest,XMS PETROL,2014,81006,Petrol,Manual,Sedan,3,163895.0,1.64,163895.0,Patna,BR01,c2c,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-nexon-2025-cars-patna-14412696148/,14412696148,Tata,NEXON,Creative 1.2 iCNG,2025,1733,CNG,Manual,SUV,1,1110000.0,11.1,1110000.0,Patna,BR01,c2c,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-tata-altroz-2022-cars-patna-14485495165/,14485495165,Tata,ALTROZ,XE PLUS PETROL,2022,38433,Petrol,Manual,Hatchback,1,468000.0,4.68,550000.0,Patna,BR04,c2c,2026-08-30T10:59:20+00:00
https://www.cars24.com/buy-used-honda-wr-v-2017-cars-patna-14414763773/,14414763773,Honda,WR-V,1.5L I-DTEC VX MT,2017,56299,Diesel,Manual,SUV,2,416496.0,4.16,556685.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-wr-v-2022-cars-patna-14499872114/,14499872114,Honda,WR-V,1.2L I-VTEC VX MT,2022,27184,Petrol,Manual,SUV,1,719640.0,7.2,741640.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-wr-v-2020-cars-patna-14423499181/,14423499181,Honda,WR-V,1.2L I-VTEC VX MT,2020,37459,Petrol,Manual,SUV,1,610636.0,6.11,688876.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-wr-v-2017-cars-patna-14492395126/,14492395126,Honda,WR-V,1.2L I-VTEC S MT,2017,71344,Petrol,Manual,SUV,1,340436.0,3.4,430936.0,Patna,BR21,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-wr-v-2021-cars-patna-34871290104/,34871290104,Honda,WR-V,1.2L I-VTEC VX MT,2021,86920,Petrol,Manual,SUV,1,563776.0,5.64,676652.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-city-2019-cars-patna-14430492118/,14430492118,Honda,City,1.5L I-VTEC SV,2019,79690,Petrol,Manual,Sedan,1,615136.0,6.15,710627.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-amaze-2021-cars-patna-14426698103/,14426698103,Honda,Amaze,1.2L I-VTEC S,2021,68471,Petrol,Manual,Sedan,1,439976.0,4.4,504476.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-brio-2017-cars-patna-14475866721/,14475866721,Honda,Brio,S MT,2017,100216,Petrol,Manual,Hatchback,1,223936.0,2.24,300200.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-elevate-2023-cars-patna-14461299191/,14461299191,Honda,ELEVATE,ZX MT,2023,63765,Petrol,Manual,SUV,1,964016.0,9.64,1405369.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-city-2022-cars-patna-14427497100/,14427497100,Honda,City,1.5L I-VTEC VX,2022,22251,Petrol,Manual,Sedan,1,850636.0,8.51,902265.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-amaze-2021-cars-patna-14422775198/,14422775198,Honda,Amaze,1.2L I-VTEC S,2021,23951,Petrol,Manual,Sedan,1,504336.0,5.04,532736.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-amaze-2024-cars-patna-14490573196/,14490573196,Honda,Amaze,1.2L I-VTEC VX,2024,28072,CNG,Manual,Sedan,1,728996.0,7.29,962459.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-elevate-2024-cars-patna-14489098132/,14489098132,Honda,ELEVATE,VX MT,2024,32079,Petrol,Manual,SUV,1,1037720.0,10.38,1409211.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-wr-v-2020-cars-patna-14429893123/,14429893123,Honda,WR-V,1.5L I-DTEC VX MT,2020,85332,Diesel,Manual,SUV,1,640636.0,6.41,58636.0,Patna,BR24,CARS24_OWNED,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-jazz-2018-cars-patna-14444275172/,14444275172,Honda,Jazz,1.2L I-VTEC V,2018,49390,Petrol,Manual,Hatchback,2,299000.0,2.99,319000.0,Patna,UP65,c2c,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-amaze-2014-cars-patna-14452774153/,14452774153,Honda,Amaze,1.5L I-DTEC EX,2014,40123,Diesel,Manual,Sedan,3,190000.0,1.9,104000.0,Patna,BR09,c2c,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-city-2015-cars-patna-14486490169/,14486490169,Honda,City,1.5L I-VTEC V MT,2015,18573,Petrol,Manual,Sedan,3,440000.0,4.4,440000.0,Patna,BR01,c2c,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-city-2015-cars-patna-14441392163/,14441392163,Honda,City,1.5L I-VTEC V MT,2015,47065,Petrol,Manual,Sedan,1,400000.0,4.0,503678.0,Patna,MH14,c2c,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-honda-amaze-2019-cars-patna-14494491108/,14494491108,Honda,Amaze,1.2L I-VTEC VX,2019,60101,Petrol,Manual,Sedan,1,500000.0,5.0,590000.0,Patna,BR01,c2c,2026-08-30T10:59:22+00:00
https://www.cars24.com/buy-used-mahindra-xuv300-2023-cars-patna-14478093142/,14478093142,Mahindra,XUV300,W6 1.2 PETROL,2023,52358,Petrol,Manual,SUV,1,685336.0,6.85,738636.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv-3xo-2024-cars-patna-14435290107/,14435290107,Mahindra,XUV 3XO,AX5 1.2 L TCMPFi,2024,71570,Petrol,Manual,SUV,1,797040.0,7.97,1096353.0,Patna,BR21,CARS24_OWNED,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv300-2019-cars-patna-17657397168/,17657397168,Mahindra,XUV300,W8 (O) 1.2 PETROL,2019,64284,Petrol,Manual,SUV,1,665631.0,6.66,685631.0,Patna,BR06,CARS24_OWNED,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv300-2021-cars-patna-14409071116/,14409071116,Mahindra,XUV300,W8 (O) 1.2 PETROL,2021,47115,Petrol,Manual,SUV,2,688636.0,6.89,770132.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv300-2019-cars-patna-14477194123/,14477194123,Mahindra,XUV300,W8 (O) 1.2 PETROL,2019,100061,Petrol,Manual,SUV,1,612836.0,6.13,678636.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-thar-2022-cars-patna-10579192129/,10579192129,Mahindra,Thar,LX PETROL HT 4WD AT,2022,51615,Petrol,Automatic,SUV,1,1036497.0,10.36,1179090.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv700-2021-cars-patna-14498195163/,14498195163,Mahindra,XUV700,AX 7 P MT 7 STR,2021,142205,Petrol,Manual,SUV,1,1300000.0,13.0,1300000.0,Patna,BR26,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-marazzo-2019-cars-patna-14422770118/,14422770118,Mahindra,MARAZZO,M2 8 STR,2019,57917,Diesel,Manual,SUV,1,523132.0,5.23,523132.0,Patna,BR01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-thar-2022-cars-patna-14472770155/,14472770155,Mahindra,Thar,LX PETROL HT 4WD AT,2022,27455,Petrol,Automatic,SUV,1,1250000.0,12.5,1400000.0,Patna,BR01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-tuv300-2015-cars-patna-14402490162/,14402490162,Mahindra,TUV300,T8,2015,122075,Diesel,Manual,SUV,1,360000.0,3.6,360000.0,Patna,BR03,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv500-2013-cars-patna-14415678184/,14415678184,Mahindra,XUV500,W8,2013,101546,Diesel,Manual,SUV,2,332000.0,3.32,300000.0,Patna,AR01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-scorpio-2021-cars-patna-14459479197/,14459479197,Mahindra,Scorpio,S5,2021,67094,Diesel,Manual,SUV,1,1100000.0,11.0,1160000.0,Patna,BR01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv300-2021-cars-patna-14497297164/,14497297164,Mahindra,XUV300,W8 (O) 1.5 DIESEL,2021,52900,Diesel,Manual,SUV,1,790000.0,7.9,857000.0,Patna,BR01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-thar-2022-cars-patna-14449870188/,14449870188,Mahindra,Thar,LX PETROL HT 4WD AT,2022,113536,Petrol,Automatic,SUV,2,1207684.0,12.08,1207684.0,Patna,JH01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-bolero-neo-2024-cars-patna-14463777119/,14463777119,Mahindra,BOLERO NEO,N 8,2024,46588,Diesel,Manual,SUV,1,970000.0,9.7,970000.0,Patna,BR01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv500-2012-cars-patna-14458799186/,14458799186,Mahindra,XUV500,W6,2012,144648,Diesel,Manual,SUV,2,250000.0,2.5,250000.0,Patna,BR01,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xylo-2014-cars-patna-14476170153/,14476170153,Mahindra,Xylo,D2 BS-III,2014,200567,Diesel,Manual,SUV,2,160000.0,1.6,160000.0,Patna,UP30,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-xuv500-2013-cars-patna-14406772117/,14406772117,Mahindra,XUV500,W8 AWD,2013,81530,Diesel,Manual,SUV,2,340000.0,3.4,340000.0,Patna,DL12,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-mahindra-tuv300-2018-cars-patna-14480694146/,14480694146,Mahindra,TUV300,T10 DUAL TONE,2018,68224,Diesel,Manual,SUV,1,450000.0,4.5,465000.0,Patna,UP60,c2c,2026-08-30T10:59:23+00:00
https://www.cars24.com/buy-used-kia-sonet-2020-cars-patna-14408273112/,14408273112,KIA,SONET,GTX PLUS 1.0 DCT,2020,42136,Petrol,Automatic,SUV,1,715314.0,7.15,726131.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-carens-2022-cars-patna-14408090121/,14408090121,KIA,CARENS,LUXURY PLUS 1.5 DIESEL AT 6 STR,2022,118415,Diesel,Automatic,SUV,1,1054616.0,10.55,1609659.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2020-cars-patna-14465499111/,14465499111,KIA,SELTOS,GTX PLUS 1.4 PETROL,2020,58999,Petrol,Manual,SUV,1,952816.0,9.53,984816.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2020-cars-patna-14498198192/,14498198192,KIA,SELTOS,HTK PLUS 1.5,2020,84208,Petrol,Manual,SUV,2,643436.0,6.43,935323.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2023-cars-patna-10085776154/,10085776154,KIA,SELTOS, HTK PLUS 1.5 DIESEL IMT,2023,97177,Diesel,Manual,SUV,1,1457631.0,14.58,66896.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2024-cars-patna-14462095103/,14462095103,KIA,SELTOS, HTK 1.5 PETROL MT,2024,15564,Petrol,Manual,SUV,1,1100000.0,11.0,1200000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-syros-2025-cars-patna-14411074185/,14411074185,KIA,SYROS,HTK 1.0 Turbo 6MT,2025,6614,Petrol,Manual,SUV,1,870000.0,8.7,870000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-sonet-2022-cars-patna-14400671179/,14400671179,KIA,SONET,HTK PLUS 1.2,2022,95073,Petrol,Manual,SUV,2,650000.0,6.5,808000.0,Patna,MH02,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2020-cars-patna-14436779152/,14436779152,KIA,SELTOS,HTK 1.5 PETROL,2020,83339,CNG,Manual,SUV,1,770000.0,7.7,770000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2019-cars-patna-14403199107/,14403199107,KIA,SELTOS,GTX PLUS DCT 1.4 PETROL,2019,39551,Petrol,Automatic,SUV,1,900000.0,9.0,980000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-sonet-2020-cars-patna-14489596196/,14489596196,KIA,SONET,HTX 1.5,2020,36620,Diesel,Manual,SUV,1,800000.0,8.0,750000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-sonet-2026-cars-patna-14448271117/,14448271117,KIA,SONET,HTK PLUS 1.2 PETROL MT,2026,2053,Petrol,Manual,SUV,1,970000.0,9.7,970000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-carens-2023-cars-patna-14404093117/,14404093117,KIA,CARENS,PREMIUM 1.5 PETROL 7 STR,2023,72500,Petrol,Manual,SUV,1,940000.0,9.4,940000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-sonet-2024-cars-patna-14416875174/,14416875174,KIA,SONET,HTK (O) 1.5 Diesel MT,2024,55800,Diesel,Manual,SUV,1,1080000.0,10.8,1080000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2020-cars-patna-14491775152/,14491775152,KIA,SELTOS,HTK PLUS 1.5,2020,78270,Petrol,Manual,SUV,1,800000.0,8.0,950000.0,Patna,UP65,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-carens-2022-cars-patna-14451671170/,14451671170,KIA,CARENS,LUXURY PLUS 1.5 DIESEL AT 7 STR,2022,45113,Diesel,Automatic,SUV,1,1500000.0,15.0,1710000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-carens-2023-cars-patna-14426894163/,14426894163,KIA,CARENS,LUXURY PLUS 1.5 IMT PETROL,2023,89371,Petrol,Manual,SUV,1,1200000.0,12.0,1350000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-sonet-2020-cars-patna-14428394102/,14428394102,KIA,SONET,GTX PLUS 1.0 IMT,2020,31950,Petrol,Manual,SUV,1,1000000.0,10.0,1000000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-kia-seltos-2019-cars-patna-14496979157/,14496979157,KIA,SELTOS,HTX PLUS 1.5 DIESEL,2019,75986,Diesel,Manual,SUV,1,1130000.0,11.3,1130000.0,Patna,BR01,c2c,2026-08-30T10:59:25+00:00
https://www.cars24.com/buy-used-toyota-yaris-2018-cars-patna-14481797162/,14481797162,Toyota,YARIS,G MT,2018,32124,Petrol,Manual,Sedan,1,674121.0,6.74,58636.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-etios-liva-2013-cars-patna-14476670154/,14476670154,Toyota,Etios Liva,GD,2013,73636,Diesel,Manual,Hatchback,1,210000.0,2.1,216662.0,Patna,BR01,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-glanza-2022-cars-patna-14482878113/,14482878113,Toyota,Glanza,S,2022,33265,Petrol,Manual,Hatchback,1,745000.0,7.45,745000.0,Patna,BR01,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-fortuner-2013-cars-patna-14487975195/,14487975195,Toyota,Fortuner,3.0 4X2 AT,2013,270197,Diesel,Automatic,SUV,1,810000.0,8.1,810000.0,Patna,BR01,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-fortuner-2024-cars-patna-14488897167/,14488897167,Toyota,Fortuner,4X2 AT 2.7 PETROL,2024,6802,Petrol,Automatic,SUV,1,3450000.0,34.5,3450000.0,Patna,DL8C,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-innova-crysta-2019-cars-patna-14483792168/,14483792168,Toyota,Innova Crysta,2.4 GX 7 STR,2019,100991,Diesel,Manual,SUV,1,1277925.0,12.78,1277925.0,Patna,BR01,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-fortuner-2017-cars-patna-14495379179/,14495379179,Toyota,Fortuner,2.8 4X2 AT,2017,115162,Diesel,Automatic,SUV,1,2160000.0,21.6,2160000.0,Patna,BR33,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-innova-crysta-2017-cars-patna-14495971199/,14495971199,Toyota,Innova Crysta,2.4 ZX 7 STR,2017,164069,Diesel,Manual,SUV,1,1100000.0,11.0,1198000.0,Patna,BR01,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-fortuner-2015-cars-patna-14438677186/,14438677186,Toyota,Fortuner,3.0 4X4 MT,2015,267547,Diesel,Manual,SUV,1,1080000.0,10.8,1080000.0,Patna,BR01,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-toyota-innova-2013-cars-patna-14408171183/,14408171183,Toyota,Innova,2.5 GX 8 STR,2013,150044,Diesel,Manual,SUV,3,440000.0,4.4,440000.0,Patna,JH01,c2c,2026-08-30T10:59:26+00:00
https://www.cars24.com/buy-used-volkswagen-ameo-2018-cars-patna-14411592157/,14411592157,Volkswagen,Ameo,COMFORTLINE 1.0L,2018,85169,Petrol,Manual,Sedan,1,343214.0,3.43,425330.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:28+00:00
https://www.cars24.com/buy-used-volkswagen-taigun-2022-cars-patna-14442872118/,14442872118,Volkswagen,TAIGUN,COMFORTLINE 1.0 TSI MT,2022,41944,Petrol,Manual,SUV,1,722840.0,7.23,773840.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:28+00:00
https://www.cars24.com/buy-used-volkswagen-vento-2014-cars-patna-14459093135/,14459093135,Volkswagen,Vento,HIGHLINE 1.6 MPI,2014,83196,Petrol,Manual,Sedan,2,190000.0,1.9,195000.0,Patna,MP09,c2c,2026-08-30T10:59:28+00:00
https://www.cars24.com/buy-used-skoda-kylaq-2026-cars-patna-14452391167/,14452391167,Skoda,Kylaq,Prestige AT,2026,2421,Petrol,Automatic,SUV,1,1230000.0,12.3,1230000.0,Patna,BR01,c2c,2026-08-30T10:59:30+00:00
https://www.cars24.com/buy-used-skoda-slavia-2025-cars-patna-14462077192/,14462077192,Skoda,SLAVIA,Prestige 1.5L TSI AT,2025,4682,Petrol,Automatic,Sedan,1,1490000.0,14.9,1490000.0,Patna,DL3C,c2c,2026-08-30T10:59:30+00:00
https://www.cars24.com/buy-used-skoda-slavia-2022-cars-patna-14459992168/,14459992168,Skoda,SLAVIA,STYLE 1.5L TSI MT,2022,71847,Petrol,Manual,Sedan,1,1380000.0,13.8,1350000.0,Patna,BR01,c2c,2026-08-30T10:59:30+00:00
https://www.cars24.com/buy-used-renault-kwid-2020-cars-patna-17630073119/,17630073119,Renault,Kwid,NEOTECH RXL 0.8,2020,38720,Petrol,Manual,Hatchback,1,297614.0,2.98,413118.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-kwid-2017-cars-patna-14432496185/,14432496185,Renault,Kwid,CLIMBER 1.0,2017,34513,Petrol,Manual,Hatchback,1,276950.0,2.77,288950.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-duster-2017-cars-patna-14459095140/,14459095140,Renault,Duster,RXL PETROL,2017,61482,Petrol,Manual,SUV,1,343431.0,3.43,402731.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-triber-2020-cars-patna-13898897189/,13898897189,Renault,TRIBER,RXZ AMT,2020,43968,Petrol,Automatic,SUV,1,483660.0,4.84,507900.0,Patna,BR06,CARS24_OWNED,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-kiger-2023-cars-patna-13283577196/,13283577196,Renault,Kiger,RXZ MT DUAL TONE,2023,29696,Petrol,Manual,Hatchback,1,557354.0,5.57,576488.0,Patna,BR01,CARS24_OWNED,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-lodgy-2015-cars-patna-14476576117/,14476576117,Renault,Lodgy,110 PS RXZ STEPWAY 8 STR,2015,81779,Diesel,Manual,SUV,1,373000.0,3.73,373000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-kwid-2016-cars-patna-14489570199/,14489570199,Renault,Kwid,RXL,2016,51190,Petrol,Manual,Hatchback,1,180000.0,1.8,200000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-kwid-2019-cars-patna-14425676153/,14425676153,Renault,Kwid,CLIMBER 1.0 (O),2019,60696,Petrol,Manual,Hatchback,2,344741.0,3.45,356741.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-kwid-2019-cars-patna-14410594160/,14410594160,Renault,Kwid,RXL,2019,33387,Petrol,Manual,Hatchback,1,260000.0,2.6,260000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-duster-2015-cars-patna-14433779176/,14433779176,Renault,Duster,RXL PETROL,2015,34380,CNG,Manual,SUV,1,310000.0,3.1,320000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-triber-2021-cars-patna-14418996169/,14418996169,Renault,TRIBER,RXT,2021,94520,CNG,Manual,SUV,2,520000.0,5.2,520000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-triber-2022-cars-patna-14428594162/,14428594162,Renault,TRIBER,RXT,2022,24604,Petrol,Manual,SUV,1,521000.0,5.21,525000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-triber-2023-cars-patna-14434373172/,14434373172,Renault,TRIBER,RXT,2023,19530,Petrol,Manual,SUV,1,600000.0,6.0,650000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-triber-2019-cars-patna-14492778156/,14492778156,Renault,TRIBER,RXZ,2019,8999,Petrol,Manual,SUV,1,550000.0,5.5,550000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-kiger-2021-cars-patna-14483170178/,14483170178,Renault,Kiger,RXL AMT,2021,60905,Petrol,Automatic,Hatchback,1,540000.0,5.4,540000.0,Patna,BR06,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-duster-2017-cars-patna-14404475150/,14404475150,Renault,Duster,85 PS RXL DIESEL,2017,122593,Diesel,Manual,SUV,1,410000.0,4.1,410000.0,Patna,BR01,c2c,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-renault-kwid-2019-cars-patna-10096099108/,10096099108,Renault,Kwid,RXT 0.8 (O),2019,29248,Petrol,Manual,Hatchback,1,268440.0,2.68,296140.0,Patna,BR06,CARS24_OWNED,2026-08-30T10:59:31+00:00
https://www.cars24.com/buy-used-mg-astor-2024-cars-patna-14421578177/,14421578177,MG,ASTOR, Sharp Pro 1.5 MT (Ivory),2024,23291,Petrol,Manual,SUV,1,1200000.0,12.0,1250000.0,Patna,BR01,c2c,2026-08-30T10:59:34+00:00
https://www.cars24.com/buy-used-mg-astor-2022-cars-patna-14463477113/,14463477113,MG,ASTOR,SMART 1.5 CVT,2022,11794,Petrol,Automatic,SUV,1,1280000.0,12.8,1280000.0,Patna,BR01,c2c,2026-08-30T10:59:34+00:00
https://www.cars24.com/buy-used-mg-hector-2020-cars-patna-14411479189/,14411479189,MG,HECTOR,SHARP 1.5 DCT PETROL,2020,75257,Petrol,Automatic,SUV,2,800000.0,8.0,1079665.0,Patna,JH01,c2c,2026-08-30T10:59:34+00:00
https://www.cars24.com/buy-used-mg-hector-plus-2022-cars-patna-14496178190/,14496178190,MG,HECTOR PLUS,SHARP 2.0 DIESEL TURBO MT 6-STR,2022,37069,Diesel,Manual,SUV,1,1770000.0,17.7,1770000.0,Patna,BR01,c2c,2026-08-30T10:59:34+00:00
https://www.cars24.com/buy-used-ford-ecosport-2019-cars-patna-17615894104/,17615894104,Ford,Ecosport,TITANIUM 1.5L DIESEL,2019,88384,Diesel,Manual,SUV,1,503334.0,5.03,587734.0,Patna,BR06,CARS24_OWNED,2026-08-30T10:59:37+00:00
https://www.cars24.com/buy-used-ford-freestyle-2019-cars-patna-14467772114/,14467772114,Ford,FREESTYLE,TITANIUM 1.2 PETROL,2019,90734,Petrol,Manual,SUV,1,367616.0,3.68,404912.0,Patna,BR02,CARS24_OWNED,2026-08-30T10:59:37+00:00
